Time,X,Y,Velocity
59.19,591.9,20,10
59.2,592,20,10
59.21,592.1,20,10
59.22,592.2,20,10
59.23,592.3,20,10
59.24,592.4,20,10
59.25,592.5,20,10
59.26,592.6,20,10
59.27,592.7,20,10
59.28,592.8,20,10
59.29,592.9,20,10
59.3,593,20,10
59.31,593.1,20,10
59.32,593.2,20,10
59.33,593.3,20,10
59.34,593.4,20,10
59.35,593.5,20,10
59.36,593.6,20,10
59.37,593.7,20,10
59.38,593.8,20,10
59.39,593.9,20,10
59.4,594,20,10
59.41,594.1,20,10
59.42,594.2,20,10
59.43,594.3,20,10
59.44,594.4,20,10
59.45,594.5,20,10
59.46,594.6,20,10
59.47,594.7,20,10
59.48,594.8,20,10
59.49,594.9,20,10
59.5,595,20,10
59.51,595.1,20,10
59.52,595.2,20,10
59.53,595.3,20,10
59.54,595.4,20,10
59.55,595.5,20,10
59.56,595.6,20,10
59.57,595.7,20,10
59.58,595.8,20,10
59.59,595.9,20,10
59.6,596,20,10
59.61,596.1,20,10
59.62,596.2,20,10
59.63,596.3,20,10
59.64,596.4,20,10
59.65,596.5,20,10
59.66,596.6,20,10
59.67,596.7,20,10
59.68,596.8,20,10
59.69,596.9,20,10
59.7,597,20,10
59.71,597.1,20,10
59.72,597.2,20,10
59.73,597.3,20,10
59.74,597.4,20,10
59.75,597.5,20,10
59.76,597.6,20,10
59.77,597.7,20,10
59.78,597.8,20,10
59.79,597.9,20,10
59.8,598,20,10
59.81,598.1,20,10
59.82,598.2,20,10
59.83,598.3,20,10
59.84,598.4,20,10
59.85,598.5,20,10
59.86,598.6,20,10
59.87,598.7,20,10
59.88,598.8,20,10
59.89,598.9,20,10
59.9,599,20,10
59.91,599.1,20,10
59.92,599.2,20,10
59.93,599.3,20,10
59.94,599.4,20,10
59.95,599.5,20,10
59.96,599.6,20,10
59.97,599.7,20,10
59.98,599.8,20,10
59.99,599.9,20,10
60,600,20,10
60.01,600.1,20,10
60.02,600.2,20,10
60.03,600.3,20,10
60.04,600.4,20,10
60.05,600.5,20,10
60.06,600.6,20,10
60.07,600.7,20,10
60.08,600.8,20,10
60.09,600.9,20,10
60.1,601,20,10
60.11,601.1,20,10
60.12,601.2,20,10
60.13,601.3,20,10
60.14,601.4,20,10
60.15,601.5,20,10
60.16,601.6,20,10
60.17,601.7,20,10
60.18,601.8,20,10
60.19,601.9,20,10
60.2,602,20,10
60.21,602.1,20,10
60.22,602.2,20,10
60.23,602.3,20,10
60.24,602.4,20,10
60.25,602.5,20,10
60.26,602.6,20,10
60.27,602.7,20,10
60.28,602.8,20,10
60.29,602.9,20,10
60.3,603,20,10
60.31,603.1,20,10
60.32,603.2,20,10
60.33,603.3,20,10
60.34,603.4,20,10
60.35,603.5,20,10
60.36,603.6,20,10
60.37,603.7,20,10
60.38,603.8,20,10
60.39,603.9,20,10
60.4,604,20,10
60.41,604.1,20,10
60.42,604.2,20,10
60.43,604.3,20,10
60.44,604.4,20,10
60.45,604.5,20,10
60.46,604.6,20,10
60.47,604.7,20,10
60.48,604.8,20,10
60.49,604.9,20,10
60.5,605,20,10
60.51,605.1,20,10
60.52,605.2,20,10
60.53,605.3,20,10
60.54,605.4,20,10
60.55,605.5,20,10
60.56,605.6,20,10
60.57,605.7,20,10
60.58,605.8,20,10
60.59,605.9,20,10
60.6,606,20,10
60.61,606.1,20,10
60.62,606.2,20,10
60.63,606.3,20,10
60.64,606.4,20,10
60.65,606.5,20,10
60.66,606.6,20,10
60.67,606.7,20,10
60.68,606.8,20,10
60.69,606.9,20,10
60.7,607,20,10
60.71,607.1,20,10
60.72,607.2,20,10
60.73,607.3,20,10
60.74,607.4,20,10
60.75,607.5,20,10
60.76,607.6,20,10
60.77,607.7,20,10
60.78,607.8,20,10
60.79,607.9,20,10
60.8,608,20,10
60.81,608.1,20,10
60.82,608.2,20,10
60.83,608.3,20,10
60.84,608.4,20,10
60.85,608.5,20,10
60.86,608.6,20,10
60.87,608.7,20,10
60.88,608.8,20,10
60.89,608.9,20,10
60.9,609,20,10
60.91,609.1,20,10
60.92,609.2,20,10
60.93,609.3,20,10
60.94,609.4,20,10
60.95,609.5,20,10
60.96,609.6,20,10
60.97,609.7,20,10
60.98,609.8,20,10
60.99,609.9,20,10
61,610,20,10
61.01,610.1,20,10
61.02,610.2,20,10
61.03,610.3,20,10
61.04,610.4,20,10
61.05,610.5,20,10
61.06,610.6,20,10
61.07,610.7,20,10
61.08,610.8,20,10
61.09,610.9,20,10
61.1,611,20,10
61.11,611.1,20,10
61.12,611.2,20,10
61.13,611.3,20,10
61.14,611.4,20,10
61.15,611.5,20,10
61.16,611.6,20,10
61.17,611.7,20,10
61.18,611.8,20,10
61.19,611.9,20,10
61.2,612,20,10
61.21,612.1,20,10
61.22,612.2,20,10
61.23,612.3,20,10
61.24,612.4,20,10
61.25,612.5,20,10
61.26,612.6,20,10
61.27,612.7,20,10
61.28,612.8,20,10
61.29,612.9,20,10
61.3,613,20,10
61.31,613.1,20,10
61.32,613.2,20,10
61.33,613.3,20,10
61.34,613.4,20,10
61.35,613.5,20,10
61.36,613.6,20,10
61.37,613.7,20,10
61.38,613.8,20,10
61.39,613.9,20,10
61.4,614,20,10
61.41,614.1,20,10
61.42,614.2,20,10
61.43,614.3,20,10
61.44,614.4,20,10
61.45,614.5,20,10
61.46,614.6,20,10
61.47,614.7,20,10
61.48,614.8,20,10
61.49,614.9,20,10
61.5,615,20,10
61.51,615.1,20,10
61.52,615.2,20,10
61.53,615.3,20,10
61.54,615.4,20,10
61.55,615.5,20,10
61.56,615.6,20,10
61.57,615.7,20,10
61.58,615.8,20,10
61.59,615.9,20,10
61.6,616,20,10
61.61,616.1,20,10
61.62,616.2,20,10
61.63,616.3,20,10
61.64,616.4,20,10
61.65,616.5,20,10
61.66,616.6,20,10
61.67,616.7,20,10
61.68,616.8,20,10
61.69,616.9,20,10
61.7,617,20,10
61.71,617.1,20,10
61.72,617.2,20,10
61.73,617.3,20,10
61.74,617.4,20,10
61.75,617.5,20,10
61.76,617.6,20,10
61.77,617.7,20,10
61.78,617.8,20,10
61.79,617.9,20,10
61.8,618,20,10
61.81,618.1,20,10
61.82,618.2,20,10
61.83,618.3,20,10
61.84,618.4,20,10
61.85,618.5,20,10
61.86,618.6,20,10
61.87,618.7,20,10
61.88,618.8,20,10
61.89,618.9,20,10
61.9,619,20,10
61.91,619.1,20,10
61.92,619.2,20,10
61.93,619.3,20,10
61.94,619.4,20,10
61.95,619.5,20,10
61.96,619.6,20,10
61.97,619.7,20,10
61.98,619.8,20,10
61.99,619.9,20,10
62,620,20,10
62.01,620.1,20,10
62.02,620.2,20,10
62.03,620.3,20,10
62.04,620.4,20,10
62.05,620.5,20,10
62.06,620.6,20,10
62.07,620.7,20,10
62.08,620.8,20,10
62.09,620.9,20,10
62.1,621,20,10
62.11,621.1,20,10
62.12,621.2,20,10
62.13,621.3,20,10
62.14,621.4,20,10
62.15,621.5,20,10
62.16,621.6,20,10
62.17,621.7,20,10
62.18,621.8,20,10
62.19,621.9,20,10
62.2,622,20,10
62.21,622.1,20,10
62.22,622.2,20,10
62.23,622.3,20,10
62.24,622.4,20,10
62.25,622.5,20,10
62.26,622.6,20,10
62.27,622.7,20,10
62.28,622.8,20,10
62.29,622.9,20,10
62.3,623,20,10
62.31,623.1,20,10
62.32,623.2,20,10
62.33,623.3,20,10
62.34,623.4,20,10
62.35,623.5,20,10
62.36,623.6,20,10
62.37,623.7,20,10
62.38,623.8,20,10
62.39,623.9,20,10
62.4,624,20,10
62.41,624.1,20,10
62.42,624.2,20,10
62.43,624.3,20,10
62.44,624.4,20,10
62.45,624.5,20,10
62.46,624.6,20,10
62.47,624.7,20,10
62.48,624.8,20,10
62.49,624.9,20,10
62.5,625,20,10
62.51,625.1,20,10
62.52,625.2,20,10
62.53,625.3,20,10
62.54,625.4,20,10
62.55,625.5,20,10
62.56,625.6,20,10
62.57,625.7,20,10
62.58,625.8,20,10
62.59,625.9,20,10
62.6,626,20,10
62.61,626.1,20,10
62.62,626.2,20,10
62.63,626.3,20,10
62.64,626.4,20,10
62.65,626.5,20,10
62.66,626.6,20,10
62.67,626.7,20,10
62.68,626.8,20,10
62.69,626.9,20,10
62.7,627,20,10
62.71,627.1,20,10
62.72,627.2,20,10
62.73,627.3,20,10
62.74,627.4,20,10
62.75,627.5,20,10
62.76,627.6,20,10
62.77,627.7,20,10
62.78,627.8,20,10
62.79,627.9,20,10
62.8,628,20,10
62.81,628.1,20,10
62.82,628.2,20,10
62.83,628.3,20,10
62.84,628.4,20,10
62.85,628.5,20,10
62.86,628.6,20,10
62.87,628.7,20,10
62.88,628.8,20,10
62.89,628.9,20,10
62.9,629,20,10
62.91,629.1,20,10
62.92,629.2,20,10
62.93,629.3,20,10
62.94,629.4,20,10
62.95,629.5,20,10
62.96,629.6,20,10
62.97,629.7,20,10
62.98,629.8,20,10
62.99,629.9,20,10
63,630,20,10
63.01,630.1,20,10
63.02,630.2,20,10
63.03,630.3,20,10
63.04,630.4,20,10
63.05,630.5,20,10
63.06,630.6,20,10
63.07,630.7,20,10
63.08,630.8,20,10
63.09,630.9,20,10
63.1,631,20,10
63.11,631.1,20,10
63.12,631.2,20,10
63.13,631.3,20,10
63.14,631.4,20,10
63.15,631.5,20,10
63.16,631.6,20,10
63.17,631.7,20,10
63.18,631.8,20,10
63.19,631.9,20,10
63.2,632,20,10
63.21,632.1,20,10
63.22,632.2,20,10
63.23,632.3,20,10
63.24,632.4,20,10
63.25,632.5,20,10
63.26,632.6,20,10
63.27,632.7,20,10
63.28,632.8,20,10
63.29,632.9,20,10
63.3,633,20,10
63.31,633.1,20,10
63.32,633.2,20,10
63.33,633.3,20,10
63.34,633.4,20,10
63.35,633.5,20,10
63.36,633.6,20,10
63.37,633.7,20,10
63.38,633.8,20,10
63.39,633.9,20,10
63.4,634,20,10
63.41,634.1,20,10
63.42,634.2,20,10
63.43,634.3,20,10
63.44,634.4,20,10
63.45,634.5,20,10
63.46,634.6,20,10
63.47,634.7,20,10
63.48,634.8,20,10
63.49,634.9,20,10
63.5,635,20,10
63.51,635.1,20,10
63.52,635.2,20,10
63.53,635.3,20,10
63.54,635.4,20,10
63.55,635.5,20,10
63.56,635.6,20,10
63.57,635.7,20,10
63.58,635.8,20,10
63.59,635.9,20,10
63.6,636,20,10
63.61,636.1,20,10
63.62,636.2,20,10
63.63,636.3,20,10
63.64,636.4,20,10
63.65,636.5,20,10
63.66,636.6,20,10
63.67,636.7,20,10
63.68,636.8,20,10
63.69,636.9,20,10
63.7,637,20,10
63.71,637.1,20,10
63.72,637.2,20,10
63.73,637.3,20,10
63.74,637.4,20,10
63.75,637.5,20,10
63.76,637.6,20,10
63.77,637.7,20,10
63.78,637.8,20,10
63.79,637.9,20,10
63.8,638,20,10
63.81,638.1,20,10
63.82,638.2,20,10
63.83,638.3,20,10
63.84,638.4,20,10
63.85,638.5,20,10
63.86,638.6,20,10
63.87,638.7,20,10
63.88,638.8,20,10
63.89,638.9,20,10
63.9,639,20,10
63.91,639.1,20,10
63.92,639.2,20,10
63.93,639.3,20,10
63.94,639.4,20,10
63.95,639.5,20,10
63.96,639.6,20,10
63.97,639.7,20,10
63.98,639.8,20,10
63.99,639.9,20,10
64,640,20,10
64.01,640.1,20,10
64.02,640.2,20,10
64.03,640.3,20,10
64.04,640.4,20,10
64.05,640.5,20,10
64.06,640.6,20,10
64.07,640.7,20,10
64.08,640.8,20,10
64.09,640.9,20,10
64.1,641,20,10
64.11,641.1,20,10
64.12,641.2,20,10
64.13,641.3,20,10
64.14,641.4,20,10
64.15,641.5,20,10
64.16,641.6,20,10
64.17,641.7,20,10
64.18,641.8,20,10
64.19,641.9,20,10
64.2,642,20,10
64.21,642.1,20,10
64.22,642.2,20,10
64.23,642.3,20,10
64.24,642.4,20,10
64.25,642.5,20,10
64.26,642.6,20,10
64.27,642.7,20,10
64.28,642.8,20,10
64.29,642.9,20,10
64.3,643,20,10
64.31,643.1,20,10
64.32,643.2,20,10
64.33,643.3,20,10
64.34,643.4,20,10
64.35,643.5,20,10
64.36,643.6,20,10
64.37,643.7,20,10
64.38,643.8,20,10
64.39,643.9,20,10
64.4,644,20,10
64.41,644.1,20,10
64.42,644.2,20,10
64.43,644.3,20,10
64.44,644.4,20,10
64.45,644.5,20,10
64.46,644.6,20,10
64.47,644.7,20,10
64.48,644.8,20,10
64.49,644.9,20,10
64.5,645,20,10
64.51,645.1,20,10
64.52,645.2,20,10
64.53,645.3,20,10
64.54,645.4,20,10
64.55,645.5,20,10
64.56,645.6,20,10
64.57,645.7,20,10
64.58,645.8,20,10
64.59,645.9,20,10
64.6,646,20,10
64.61,646.1,20,10
64.62,646.2,20,10
64.63,646.3,20,10
64.64,646.4,20,10
64.65,646.5,20,10
64.66,646.6,20,10
64.67,646.7,20,10
64.68,646.8,20,10
64.69,646.9,20,10
64.7,647,20,10
64.71,647.1,20,10
64.72,647.2,20,10
64.73,647.3,20,10
64.74,647.4,20,10
64.75,647.5,20,10
64.76,647.6,20,10
64.77,647.7,20,10
64.78,647.8,20,10
64.79,647.9,20,10
64.8,648,20,10
64.81,648.1,20,10
64.82,648.2,20,10
64.83,648.3,20,10
64.84,648.4,20,10
64.85,648.5,20,10
64.86,648.6,20,10
64.87,648.7,20,10
64.88,648.8,20,10
64.89,648.9,20,10
64.9,649,20,10
64.91,649.1,20,10
64.92,649.2,20,10
64.93,649.3,20,10
64.94,649.4,20,10
64.95,649.5,20,10
64.96,649.6,20,10
64.97,649.7,20,10
64.98,649.8,20,10
64.99,649.9,20,10
65,650,20,10
65.01,650.1,20,10
65.02,650.2,20,10
65.03,650.3,20,10
65.04,650.4,20,10
65.05,650.5,20,10
65.06,650.6,20,10
65.07,650.7,20,10
65.08,650.8,20,10
65.09,650.9,20,10
65.1,651,20,10
65.11,651.1,20,10
65.12,651.2,20,10
65.13,651.3,20,10
65.14,651.4,20,10
65.15,651.5,20,10
65.16,651.6,20,10
65.17,651.7,20,10
65.18,651.8,20,10
65.19,651.9,20,10
65.2,652,20,10
65.21,652.1,20,10
65.22,652.2,20,10
65.23,652.3,20,10
65.24,652.4,20,10
65.25,652.5,20,10
65.26,652.6,20,10
65.27,652.7,20,10
65.28,652.8,20,10
65.29,652.9,20,10
65.3,653,20,10
65.31,653.1,20,10
65.32,653.2,20,10
65.33,653.3,20,10
65.34,653.4,20,10
65.35,653.5,20,10
65.36,653.6,20,10
65.37,653.7,20,10
65.38,653.8,20,10
65.39,653.9,20,10
65.4,654,20,10
65.41,654.1,20,10
65.42,654.2,20,10
65.43,654.3,20,10
65.44,654.4,20,10
65.45,654.5,20,10
65.46,654.6,20,10
65.47,654.7,20,10
65.48,654.8,20,10
65.49,654.9,20,10
65.5,655,20,10
65.51,655.1,20,10
65.52,655.2,20,10
65.53,655.3,20,10
65.54,655.4,20,10
65.55,655.5,20,10
65.56,655.6,20,10
65.57,655.7,20,10
65.58,655.8,20,10
65.59,655.9,20,10
65.6,656,20,10
65.61,656.1,20,10
65.62,656.2,20,10
65.63,656.3,20,10
65.64,656.4,20,10
65.65,656.5,20,10
65.66,656.6,20,10
65.67,656.7,20,10
65.68,656.8,20,10
65.69,656.9,20,10
65.7,657,20,10
65.71,657.1,20,10
65.72,657.2,20,10
65.73,657.3,20,10
65.74,657.4,20,10
65.75,657.5,20,10
65.76,657.6,20,10
65.77,657.7,20,10
65.78,657.8,20,10
65.79,657.9,20,10
65.8,658,20,10
65.81,658.1,20,10
65.82,658.2,20,10
65.83,658.3,20,10
65.84,658.4,20,10
65.85,658.5,20,10
65.86,658.6,20,10
65.87,658.7,20,10
65.88,658.8,20,10
65.89,658.9,20,10
65.9,659,20,10
65.91,659.1,20,10
65.92,659.2,20,10
65.93,659.3,20,10
65.94,659.4,20,10
65.95,659.5,20,10
65.96,659.6,20,10
65.97,659.7,20,10
65.98,659.8,20,10
65.99,659.9,20,10
66,660,20,10
66.01,660.1,20,10
66.02,660.2,20,10
66.03,660.3,20,10
66.04,660.4,20,10
66.05,660.5,20,10
66.06,660.6,20,10
66.07,660.7,20,10
66.08,660.8,20,10
66.09,660.9,20,10
66.1,661,20,10
66.11,661.1,20,10
66.12,661.2,20,10
66.13,661.3,20,10
66.14,661.4,20,10
66.15,661.5,20,10
66.16,661.6,20,10
66.17,661.7,20,10
66.18,661.8,20,10
66.19,661.9,20,10
66.2,662,20,10
66.21,662.1,20,10
66.22,662.2,20,10
66.23,662.3,20,10
66.24,662.4,20,10
66.25,662.5,20,10
66.26,662.6,20,10
66.27,662.7,20,10
66.28,662.8,20,10
66.29,662.9,20,10
66.3,663,20,10
66.31,663.1,20,10
66.32,663.2,20,10
66.33,663.3,20,10
66.34,663.4,20,10
66.35,663.5,20,10
66.36,663.6,20,10
66.37,663.7,20,10
66.38,663.8,20,10
66.39,663.9,20,10
66.4,664,20,10
66.41,664.1,20,10
66.42,664.2,20,10
66.43,664.3,20,10
66.44,664.4,20,10
66.45,664.5,20,10
66.46,664.6,20,10
66.47,664.7,20,10
66.48,664.8,20,10
66.49,664.9,20,10
66.5,665,20,10
66.51,665.1,20,10
66.52,665.2,20,10
66.53,665.3,20,10
66.54,665.4,20,10
66.55,665.5,20,10
66.56,665.6,20,10
66.57,665.7,20,10
66.58,665.8,20,10
66.59,665.9,20,10
66.6,666,20,10
66.61,666.1,20,10
66.62,666.2,20,10
66.63,666.3,20,10
66.64,666.4,20,10
66.65,666.5,20,10
66.66,666.6,20,10
66.67,666.7,20,10
66.68,666.8,20,10
66.69,666.9,20,10
66.7,667,20,10
66.71,667.1,20,10
66.72,667.2,20,10
66.73,667.3,20,10
66.74,667.4,20,10
66.75,667.5,20,10
66.76,667.6,20,10
66.77,667.7,20,10
66.78,667.8,20,10
66.79,667.9,20,10
66.8,668,20,10
66.81,668.1,20,10
66.82,668.2,20,10
66.83,668.3,20,10
66.84,668.4,20,10
66.85,668.5,20,10
66.86,668.6,20,10
66.87,668.7,20,10
66.88,668.8,20,10
66.89,668.9,20,10
66.9,669,20,10
66.91,669.1,20,10
66.92,669.2,20,10
66.93,669.3,20,10
66.94,669.4,20,10
66.95,669.5,20,10
66.96,669.6,20,10
66.97,669.7,20,10
66.98,669.8,20,10
66.99,669.9,20,10
67,670,20,10
67.01,670.1,20,10
67.02,670.2,20,10
67.03,670.3,20,10
67.04,670.4,20,10
67.05,670.5,20,10
67.06,670.6,20,10
67.07,670.7,20,10
67.08,670.8,20,10
67.09,670.9,20,10
67.1,671,20,10
67.11,671.1,20,10
67.12,671.2,20,10
67.13,671.3,20,10
67.14,671.4,20,10
67.15,671.5,20,10
67.16,671.6,20,10
67.17,671.7,20,10
67.18,671.8,20,10
67.19,671.9,20,10
67.2,672,20,10
67.21,672.1,20,10
67.22,672.2,20,10
67.23,672.3,20,10
67.24,672.4,20,10
67.25,672.5,20,10
67.26,672.6,20,10
67.27,672.7,20,10
67.28,672.8,20,10
67.29,672.9,20,10
67.3,673,20,10
67.31,673.1,20,10
67.32,673.2,20,10
67.33,673.3,20,10
67.34,673.4,20,10
67.35,673.5,20,10
67.36,673.6,20,10
67.37,673.7,20,10
67.38,673.8,20,10
67.39,673.9,20,10
67.4,674,20,10
67.41,674.1,20,10
67.42,674.2,20,10
67.43,674.3,20,10
67.44,674.4,20,10
67.45,674.5,20,10
67.46,674.6,20,10
67.47,674.7,20,10
67.48,674.8,20,10
67.49,674.9,20,10
67.5,675,20,10
67.51,675.1,20,10
67.52,675.2,20,10
67.53,675.3,20,10
67.54,675.4,20,10
67.55,675.5,20,10
67.56,675.6,20,10
67.57,675.7,20,10
67.58,675.8,20,10
67.59,675.9,20,10
67.6,676,20,10
67.61,676.1,20,10
67.62,676.2,20,10
67.63,676.3,20,10
67.64,676.4,20,10
67.65,676.5,20,10
67.66,676.6,20,10
67.67,676.7,20,10
67.68,676.8,20,10
67.69,676.9,20,10
67.7,677,20,10
67.71,677.1,20,10
67.72,677.2,20,10
67.73,677.3,20,10
67.74,677.4,20,10
67.75,677.5,20,10
67.76,677.6,20,10
67.77,677.7,20,10
67.78,677.8,20,10
67.79,677.9,20,10
67.8,678,20,10
67.81,678.1,20,10
67.82,678.2,20,10
67.83,678.3,20,10
67.84,678.4,20,10
67.85,678.5,20,10
67.86,678.6,20,10
67.87,678.7,20,10
67.88,678.8,20,10
67.89,678.9,20,10
67.9,679,20,10
67.91,679.1,20,10
67.92,679.2,20,10
67.93,679.3,20,10
67.94,679.4,20,10
67.95,679.5,20,10
67.96,679.6,20,10
67.97,679.7,20,10
67.98,679.8,20,10
67.99,679.9,20,10
68,680,20,10
68.01,680.1,20,10
68.02,680.2,20,10
68.03,680.3,20,10
68.04,680.4,20,10
68.05,680.5,20,10
68.06,680.6,20,10
68.07,680.7,20,10
68.08,680.8,20,10
68.09,680.9,20,10
68.1,681,20,10
68.11,681.1,20,10
68.12,681.2,20,10
68.13,681.3,20,10
68.14,681.4,20,10
68.15,681.5,20,10
68.16,681.6,20,10
68.17,681.7,20,10
68.18,681.8,20,10
68.19,681.9,20,10
68.2,682,20,10
68.21,682.1,20,10
68.22,682.2,20,10
68.23,682.3,20,10
68.24,682.4,20,10
68.25,682.5,20,10
68.26,682.6,20,10
68.27,682.7,20,10
68.28,682.8,20,10
68.29,682.9,20,10
68.3,683,20,10
68.31,683.1,20,10
68.32,683.2,20,10
68.33,683.3,20,10
68.34,683.4,20,10
68.35,683.5,20,10
68.36,683.6,20,10
68.37,683.7,20,10
68.38,683.8,20,10
68.39,683.9,20,10
68.4,684,20,10
68.41,684.1,20,10
68.42,684.2,20,10
68.43,684.3,20,10
68.44,684.4,20,10
68.45,684.5,20,10
68.46,684.6,20,10
68.47,684.7,20,10
68.48,684.8,20,10
68.49,684.9,20,10
68.5,685,20,10
68.51,685.1,20,10
68.52,685.2,20,10
68.53,685.3,20,10
68.54,685.4,20,10
68.55,685.5,20,10
68.56,685.6,20,10
68.57,685.7,20,10
68.58,685.8,20,10
68.59,685.9,20,10
68.6,686,20,10
68.61,686.1,20,10
68.62,686.2,20,10
68.63,686.3,20,10
68.64,686.4,20,10
68.65,686.5,20,10
68.66,686.6,20,10
68.67,686.7,20,10
68.68,686.8,20,10
68.69,686.9,20,10
68.7,687,20,10
68.71,687.1,20,10
68.72,687.2,20,10
68.73,687.3,20,10
68.74,687.4,20,10
68.75,687.5,20,10
68.76,687.6,20,10
68.77,687.7,20,10
68.78,687.8,20,10
68.79,687.9,20,10
68.8,688,20,10
68.81,688.1,20,10
68.82,688.2,20,10
68.83,688.3,20,10
68.84,688.4,20,10
68.85,688.5,20,10
68.86,688.6,20,10
68.87,688.7,20,10
68.88,688.8,20,10
68.89,688.9,20,10
68.9,689,20,10
68.91,689.1,20,10
68.92,689.2,20,10
68.93,689.3,20,10
68.94,689.4,20,10
68.95,689.5,20,10
68.96,689.6,20,10
68.97,689.7,20,10
68.98,689.8,20,10
68.99,689.9,20,10
69,690,20,10
69.01,690.1,20,10
69.02,690.2,20,10
69.03,690.3,20,10
69.04,690.4,20,10
69.05,690.5,20,10
69.06,690.6,20,10
69.07,690.7,20,10
69.08,690.8,20,10
69.09,690.9,20,10
69.1,691,20,10
69.11,691.1,20,10
69.12,691.2,20,10
69.13,691.3,20,10
69.14,691.4,20,10
69.15,691.5,20,10
69.16,691.6,20,10
69.17,691.7,20,10
69.18,691.8,20,10
69.19,691.9,20,10
69.2,692,20,10
69.21,692.1,20,10
69.22,692.2,20,10
69.23,692.3,20,10
69.24,692.4,20,10
69.25,692.5,20,10
69.26,692.6,20,10
69.27,692.7,20,10
69.28,692.8,20,10
69.29,692.9,20,10
69.3,693,20,10
69.31,693.1,20,10
69.32,693.2,20,10
69.33,693.3,20,10
69.34,693.4,20,10
69.35,693.5,20,10
69.36,693.6,20,10
69.37,693.7,20,10
69.38,693.8,20,10
69.39,693.9,20,10
69.4,694,20,10
69.41,694.1,20,10
69.42,694.2,20,10
69.43,694.3,20,10
69.44,694.4,20,10
69.45,694.5,20,10
69.46,694.6,20,10
69.47,694.7,20,10
69.48,694.8,20,10
69.49,694.9,20,10
69.5,695,20,10
69.51,695.1,20,10
69.52,695.2,20,10
69.53,695.3,20,10
69.54,695.4,20,10
69.55,695.5,20,10
69.56,695.6,20,10
69.57,695.7,20,10
69.58,695.8,20,10
69.59,695.9,20,10
69.6,696,20,10
69.61,696.1,20,10
69.62,696.2,20,10
69.63,696.3,20,10
69.64,696.4,20,10
69.65,696.5,20,10
69.66,696.6,20,10
69.67,696.7,20,10
69.68,696.8,20,10
69.69,696.9,20,10
69.7,697,20,10
69.71,697.1,20,10
69.72,697.2,20,10
69.73,697.3,20,10
69.74,697.4,20,10
69.75,697.5,20,10
69.76,697.6,20,10
69.77,697.7,20,10
69.78,697.8,20,10
69.79,697.9,20,10
69.8,698,20,10
69.81,698.1,20,10
69.82,698.2,20,10
69.83,698.3,20,10
69.84,698.4,20,10
69.85,698.5,20,10
69.86,698.6,20,10
69.87,698.7,20,10
69.88,698.8,20,10
69.89,698.9,20,10
69.9,699,20,10
69.91,699.1,20,10
69.92,699.2,20,10
69.93,699.3,20,10
69.94,699.4,20,10
69.95,699.5,20,10
69.96,699.6,20,10
69.97,699.7,20,10
69.98,699.8,20,10
69.99,699.9,20,10
70,700,20,10
70.01,700.1,20,10
70.02,700.2,20,10
70.03,700.3,20,10
70.04,700.4,20,10
70.05,700.5,20,10
70.06,700.6,20,10
70.07,700.7,20,10
70.08,700.8,20,10
70.09,700.9,20,10
70.1,701,20,10
70.11,701.1,20,10
70.12,701.2,20,10
70.13,701.3,20,10
70.14,701.4,20,10
70.15,701.5,20,10
70.16,701.6,20,10
70.17,701.7,20,10
70.18,701.8,20,10
70.19,701.9,20,10
70.2,702,20,10
70.21,702.1,20,10
70.22,702.2,20,10
70.23,702.3,20,10
70.24,702.4,20,10
70.25,702.5,20,10
70.26,702.6,20,10
70.27,702.7,20,10
70.28,702.8,20,10
70.29,702.9,20,10
70.3,703,20,10
70.31,703.1,20,10
70.32,703.2,20,10
70.33,703.3,20,10
70.34,703.4,20,10
70.35,703.5,20,10
70.36,703.6,20,10
70.37,703.7,20,10
70.38,703.8,20,10
70.39,703.9,20,10
70.4,704,20,10
70.41,704.1,20,10
70.42,704.2,20,10
70.43,704.3,20,10
70.44,704.4,20,10
70.45,704.5,20,10
70.46,704.6,20,10
70.47,704.7,20,10
70.48,704.8,20,10
70.49,704.9,20,10
70.5,705,20,10
70.51,705.1,20,10
70.52,705.2,20,10
70.53,705.3,20,10
70.54,705.4,20,10
70.55,705.5,20,10
70.56,705.6,20,10
70.57,705.7,20,10
70.58,705.8,20,10
70.59,705.9,20,10
70.6,706,20,10
70.61,706.1,20,10
70.62,706.2,20,10
70.63,706.3,20,10
70.64,706.4,20,10
70.65,706.5,20,10
70.66,706.6,20,10
70.67,706.7,20,10
70.68,706.8,20,10
70.69,706.9,20,10
70.7,707,20,10
70.71,707.1,20,10
70.72,707.2,20,10
70.73,707.3,20,10
70.74,707.4,20,10
70.75,707.5,20,10
70.76,707.6,20,10
70.77,707.7,20,10
70.78,707.8,20,10
70.79,707.9,20,10
70.8,708,20,10
70.81,708.1,20,10
70.82,708.2,20,10
70.83,708.3,20,10
70.84,708.4,20,10
70.85,708.5,20,10
70.86,708.6,20,10
70.87,708.7,20,10
70.88,708.8,20,10
70.89,708.9,20,10
70.9,709,20,10
70.91,709.1,20,10
70.92,709.2,20,10
70.93,709.3,20,10
70.94,709.4,20,10
70.95,709.5,20,10
70.96,709.6,20,10
70.97,709.7,20,10
70.98,709.8,20,10
70.99,709.9,20,10
71,710,20,10
71.01,710.1,20,10
71.02,710.2,20,10
71.03,710.3,20,10
71.04,710.4,20,10
71.05,710.5,20,10
